ResponseID,PROLIFIC_PID,ptp.race,open.16
R_3sB6AdXEVT0pqp0,5e27727328b7b698b037ee6c,white,"I feel like this is by its own definition, a form of racism, just favoring minorities, instead of larger/majorities groups."
R_2pXMdjcJAQt3RMI,5c021afe55614800012b0421,white,"I think that it is probably a good idea in light of systemically disadvantaged groups, but at a basic level it always seems a bit risky to prioritize people for jobs due to factors other than their actual qualifications for that job."
R_24wxRfAOIj00bwv,5efb8c4a5394a210c2e64992,white,"Shouldn’t matter but some how it does. People not institutions are racists, homophobic, sexist, etc.  "
R_1I6JU1pDKhyv5M7,5e336328b8f70533d5684501,white,I think that I oppose Proposition 16 namely for one reason. The propositions give to much power to the state for matters that really only need to be up to the state counties.
R_1IH34BXVKbtB0SS,5e8cc937ee95da07853f938c,white,"Diversity is extremely important in the workplace, it is best to make sure that people don't feel alone or intimidated by being a minority or feel left out."
R_2qm8S3HM8L3euCv,5de35323e4f42a36c8d26547,white,It means that the workforce will be more diverse. But it also means you are to be judged not by your skills but by other factors.
R_6rliwU2SevYM2at,5d3b6bb933b8940001258d39,white,I am a strong believer that people should be hired because they are truly the best for the job they are applying for and not because of what they look like etc no matter what that may be.
R_1QGwLPr7XErOIjy,5c402b38d385fa00013e0d3b,white,I think this is a step in the right direction to give otherwise underrepresented people a fair shake. This forces people to actually look at the whole person as a candidate. 
R_3qDzdGBCoXqZhpO,5e30dae130e5260d9c345bac,white,I don't think race should be a consideration when hiring the best person.
R_1LNe0Q3zjlthBCI,5e95eb91a72181035dd053f3,white,It provides equitable opportunities to communities most often marginalized by the unfair education system. 
R_21brXdaPeD2kqIQ,5f4e89c31ffb4c077e84845b,white,Seems like it can be easily used to discriminate against specific groups vs possibly the intended purpose?
R_3g5HujZ0VtPO4hj,5af73b17f856320001cf5598,white,People everyone has racist thoughts to some degree and they also hold their own prejudices. It's not far for someone to suffer due to someone elses dislike of something they cannot control. 
R_4T4lqLc0DSZWipr,5f52be0dc62ac45c309a3f22,white,It is in fact for equal right by instate affirmative action measures that would help promote more diversity. 
R_2eX2p79iH5y1yt6,5e3760815bfa436fd256b2e9,white,"I feel that it's important to address and pass legislation based on workplace discrimination. While it is currently illegal, employers use other factors such as names, class standing, and other things to discriminate anyway. Hopefully this allows for less discriminatory hiring"
R_2YAsLmbRouquJXA,5e6685e1ffed4c405a4db5d0,white,"I believe minorities are underrepresented in many institutions, jobs, and professions. This proposition will help reduce discrimination against them, and will increase diversity overall. "
R_BMlvcMlSMlbT3RT,5bf9bd81549c180001dab194,white,Because some companies whether intentional or unintentional do not consider diverse hiring practices.  I am not for mandated employment but there should be at least interviews and consideration of all ethnicities.
R_2QJTHBroJkmWEjN,5bdc9b4780cdcf0001bc4c24,white,I would worry that people could use their race against them.
R_31pK608yeGBP89q,5f5a896f76a745164e25a7a9,white,"CA proposition 16 promotes diversity as one major factor in public employment, permits decision making of the government in consideration the minority groups in addressing diversity by repealing constitutional provisions that prohibits such policies."
R_OEeJVOeM6ImCV5D,5d89106d1719af0001ee23e5,white,This is wrong because it decides a position by looks or gender and not by the content of their character.  It is very unfair to everyone.
R_3QX6nVwc1beQGjf,5a8ce265000dab00018ce084,white,"I don't know that it helps. I mean, is there a quota that goes along with this policy? By opening the door to allow consideration of any marginalized group isn't it also opening the door to allow such bias to also prevent the hiring of a candidate from one of these groups?"
R_12Mga8evqXmPCZL,57d1d04593d4400001cdc0db,white,Because I support affirmative action as a partial way of help undo some years of injustice and provide a way to help ensure more equal representative of POCs.
R_3HA38tXHoij0Twq,5f13a3983c6e2c3b2783f2f1,white,This is literally racism and institutional racism. 
R_2tEEKiTLoTLNauC,5c6efecd5cbb64000133317c,white,I've never seen a situation where government has made the best choice for a group of people. those people should be hired or elected not upon their race or ethnicity or religion but upon the character of their person
R_3gSOdBNnU2PockA,5b81ef3d45f4e90001831f0b,white,I think having a  diversity of viewpoints is beneficial to having a positive growth of collaboration. Understanding the ways in which we operate as humans to resolve problems is bolstered when you can collaborate and perspective take. 
R_33pOYO1txRNEhbU,5dbf5fe16849043f135aa2c0,white,"I support this measure because it is clearly aimed at improving diversity in the workplace. The language could use some revision, but I support the goal. "
R_YQalVM1WuRlSizL,5eced9328405902eef967571,white,"I don't think race, sex, color or ethnicity should be considered for any kind of job. It should be solely on the merits of the individual."
R_1qUOGzd43LR0QuJ,5cfbef852c36b9001a9abe99,white,I do not support because I believe that there are better ways to create diversity. 
R_Yag0PuisacTnXIB,577f5fc7c6144900014a039f,white,"I oppose this because it feels like they are trying to find a fast fix for a problem they don't even know if they have or even if this will address the problem if there is one. It's a great way to look like you care about under-represented minorities without actually having to care about under-represented minorities. This won't change anything in California and will only harm Asian Americans and European Americans. California is nearly a minority majority, with huge income equality gaps, fires, a tanking k-12 educational system, homelessness, and people suffering. All people, except the vanishing middle class and the rich, equally are suffering. It will only breed animosity, help no one, and likely cause neighborhood violence. California has a class problem, not a race problem."
R_2fy5ymmehqN2j3F,5f1b393d97ebc70d80a26748,white,"I'm a 73 year old white male and have had quite a variety of experiences. I've pretty much lived the American Dream, middle class up-bringing, college, drafted into the Army (infantry), served overseas, I've worked in the fields, was a Teamster warehouseman, taught high school, taught incarcerated youth, and have rubbed shoulders with a pretty good cross section of America. I have listened to lots of people complaining about how minorities have it made - welfare, food stamps, special programs, preferential hiring, and so on, BUT, i have yet to hear anyone say ""Gee, I wish I had been born black,"" or ""I wish i was a Mexican,"" nor have I ever heard a man say ""I wish i had been born a woman - they have it made."" It's pretty easy to extrapolate that non-whites and women don't enjoy the same privileges or the same opportunities enjoyed by a white, male oriented society and class structure. It's time for a change, so I'm in favor of affirmative action. Everyone deserves an equal opportunity, so it's time to get rid of systemic racism and gender discrimination."
R_3E9xvhQOXEvmebI,5f4ae9d0dbc4a26baadb552b,white,Because our government should actually represent the diversity that is in California. 
R_1eK0i2RhxhAB0R4,5e66eb28df313c46e9c43ab3,white,"I'm honestly not sure I understand this policy. How I understand it is that the government can use affirmative action to hire people, which I am in support of so that there can be diverse government employees."
R_1N2NhVR0ExnpHk2,5f7d37501a91b620333031c3,white,It sounds highly suspicious to consider sex or race in government decision making policies. 
R_1IRa4XAfiu4sBLc,5e4207b4a8d3ae0a645dc493,white,"I support prop16 because it reinstates a hiring process that attempts to make up for the disparity in minorities not being hired. People arguing against it have the same flawed viewpoint of ""I don't see race"", etc, which is willfully ignorant to the injustice served to minority populations in this country."
R_3F3aL1gnInL1Wsg,5f77bc8b84b0b8349f723494,white,"Hopefully what it states is actually true.  Hopefully, this proposition will make things fairer for women, minorities, etc.  Sometimes these can be trick questions so hopefully it means more fairness and equality for everyone. "
